physician_id_hash,provider_name_first,provider_name_last,ordering_physician_dea_hash,specialty_code,network_participant
oSfpm2C5u9nbyt++XO9UFg==,Norman,Laake,oSfpm2C5u9nbyt++XO9UFg==,93,true
AhesfnRin7SKnuKNwtPmgQ==,Diane,Rabenold,AhesfnRin7SKnuKNwtPmgQ==,50,true
ACjUU/9pvSGPI79iJ1kzrQ==,Elizabet,Bothner,ACjUU/9pvSGPI79iJ1kzrQ==,97,false
3mwzegrW5wvOy+s5yvyqOg==,Junie,Chanchuan,3mwzegrW5wvOy+s5yvyqOg==,14,true
yoHjRh0GiwjvSztZlnS9iw==,Amos,Kromka,yoHjRh0GiwjvSztZlnS9iw==,50,false
TcixIUQ1fK82CEfVBfGt/g==,Lynne,Strefeler,TcixIUQ1fK82CEfVBfGt/g==,8,false
O+ZmrEWETHuMPvJdw+Q2iQ==,Glynda,Gehrmann,O+ZmrEWETHuMPvJdw+Q2iQ==,N/A,false
8Oxps3VuhzazA+Ljt8rKJg==,Athena,Hataway,8Oxps3VuhzazA+Ljt8rKJg==,97,false
5Y8FHcCvkQ6egnR5keXHBA==,Bruce,Florin,5Y8FHcCvkQ6egnR5keXHBA==,97,false
8hFBukXx0Qt9xX17fc7TzA==,Yasuko,Fleenor,8hFBukXx0Qt9xX17fc7TzA==,79,true
Hab1lRX39IqvJ3MPhKlEfA==,Sharita,Linebarger,Hab1lRX39IqvJ3MPhKlEfA==,N/A,false
SsjA4KGJisT7dT9c67kCGA==,Grayce,Ulich,SsjA4KGJisT7dT9c67kCGA==,8,false
om4ZXcK2v7sYdpjXM4lvxA==,Fredricka,Wendelberger,om4ZXcK2v7sYdpjXM4lvxA==,93,true
GyLz+MNnMdeHGQyl0jKRjg==,Ceola,Asano,GyLz+MNnMdeHGQyl0jKRjg==,8,false
A8rKJj1kBXjw2brgntkDfw==,Frida,Hartsch,A8rKJj1kBXjw2brgntkDfw==,8,false
9Ycp4ZUyn1p9ZgV3SyJviQ==,Armida,Eberl,9Ycp4ZUyn1p9ZgV3SyJviQ==,86,true
nA8L/rSj6hFpf2jLBL3R7A==,Dusty,Mering,nA8L/rSj6hFpf2jLBL3R7A==,N/A,false
TCU2IZ6124fZo19vC+PuVA==,Courtney,Shbi,TCU2IZ6124fZo19vC+PuVA==,N/A,false
bIxbVx9vWZ74BklRelYoEA==,Franchesca,Peasley,bIxbVx9vWZ74BklRelYoEA==,29,true
VNRZdTn305q9ODwxEirmlg==,Cassidy,Hennis,VNRZdTn305q9ODwxEirmlg==,11,true
5/TdbvVxPq3wHmG4aAvkFw==,Truman,Mcdanel,5/TdbvVxPq3wHmG4aAvkFw==,50,false
LxCaq5PKWx89b2zvyvb4jg==,Cheryll,Fogal,LxCaq5PKWx89b2zvyvb4jg==,86,false
wXEYIAnVy3+1HqQWiE5pkg==,Mercy,Streeter,wXEYIAnVy3+1HqQWiE5pkg==,8,true
jTeQXV+6iBhq1JxDrpmS3Q==,Johnetta,Vant,jTeQXV+6iBhq1JxDrpmS3Q==,97,false
AW4xW2AYG2YJv+coZdIXbQ==,Mirta,Magyar,AW4xW2AYG2YJv+coZdIXbQ==,7,true
UdamMi2W94KOo4VmnPWNOg==,Shonta,Gwirtz,UdamMi2W94KOo4VmnPWNOg==,50,true
1KHURJIW8COmJI7QBQQU7g==,Randal,Apland,1KHURJIW8COmJI7QBQQU7g==,8,false
rE3q5BC0oD25INDMgqdAgg==,Inge,Galdames,rE3q5BC0oD25INDMgqdAgg==,N/A,false
PORPw31a8t3oqo78bO5sKA==,Brinda,Lambdin,PORPw31a8t3oqo78bO5sKA==,N/A,false
odfCjm0XQztuqftKV2yMzQ==,Steve,Pickney,odfCjm0XQztuqftKV2yMzQ==,97,false
CqOWF4cWqON0ocyR6pmq8g==,Carroll,Lall,CqOWF4cWqON0ocyR6pmq8g==,8,false
2cbx3Bq22niSCmUO877Hcg==,Mitchell,Symmonds,2cbx3Bq22niSCmUO877Hcg==,93,true
sGOq9/aNzCa9FjelZRsMew==,Vesta,Sanots,sGOq9/aNzCa9FjelZRsMew==,39,false
fgIxl7fb3Y+HCr3iLfh6qA==,Cathrine,Nishimoto,fgIxl7fb3Y+HCr3iLfh6qA==,4,true
XaJw6KEdbmV8P/HTh2X9Wg==,Tommie,Goodrick,XaJw6KEdbmV8P/HTh2X9Wg==,11,false
avVOOrlnR70IBPm2lFyUcw==,Ryan,Garwin,avVOOrlnR70IBPm2lFyUcw==,97,false
u6B2BifjZdZtpADcsbW25w==,Kristina,Gregorski,u6B2BifjZdZtpADcsbW25w==,97,false
PUtOmNip3xl11dvfk0Rkkg==,Ezequiel,Cascio,PUtOmNip3xl11dvfk0Rkkg==,N/A,true
j+QjFCRl0oht0/PcZCNWaw==,Maurice,Teichrow,j+QjFCRl0oht0/PcZCNWaw==,11,true
B3BPCv7iOYJGihUkF3WDDg==,Venus,Penado,B3BPCv7iOYJGihUkF3WDDg==,50,false
zHTQc0RJT+8mL9YZJzJsVw==,Thora,Deases,zHTQc0RJT+8mL9YZJzJsVw==,97,false
uGLGWC1VOOPe0XQ1nLAgUA==,Carletta,Nester,uGLGWC1VOOPe0XQ1nLAgUA==,8,true
4SFc8e7xAe+xI6EI6I7R9g==,Mireya,Tewell,4SFc8e7xAe+xI6EI6I7R9g==,11,false
a+thDRwuulODBAyvNdk5LQ==,Yoshiko,Quidas,a+thDRwuulODBAyvNdk5LQ==,93,false
oes29+AHrHmkw558tsNR8Q==,Allie,Rodebush,oes29+AHrHmkw558tsNR8Q==,11,false
wnYQmXQynKq30P05mdwZlg==,Lanelle,Galardo,wnYQmXQynKq30P05mdwZlg==,50,false
nwSnPG+5/KglSW+51rE9Pg==,Seth,Mikolajczak,nwSnPG+5/KglSW+51rE9Pg==,14,true
9rbrrOHCqu/PHxhOJAVBCA==,Elizabet,Swilling,9rbrrOHCqu/PHxhOJAVBCA==,18,false
pO3PHQPeioeOuCeUKrZBXA==,Sharita,Landor,pO3PHQPeioeOuCeUKrZBXA==,8,true
HHtCHShDE901BLvvl73sLA==,Beatriz,Alo,HHtCHShDE901BLvvl73sLA==,8,true
4bizzR088CRDJknxhjBwqQ==,Neida,Grotzke,4bizzR088CRDJknxhjBwqQ==,11,false
V5eE6R50fN+W1V2t/pptrg==,Felicitas,Antu,V5eE6R50fN+W1V2t/pptrg==,86,false
S4UfZwYQ5eBNwDyAUUZ+zA==,Rosalia,Kazakos,S4UfZwYQ5eBNwDyAUUZ+zA==,8,false
XSpBucY0r+B2j4XLh4ZeWQ==,Jonah,Trembinski,XSpBucY0r+B2j4XLh4ZeWQ==,16,false
UyoGygOoj81on1hMcTrNWQ==,Ellis,Harrigton,UyoGygOoj81on1hMcTrNWQ==,86,false
MWoH1riLMOfpysNHWSluaQ==,Melany,Gadwah,MWoH1riLMOfpysNHWSluaQ==,8,false
bw2+JHelJNOWusVQFrR2hg==,Amalia,Broas,bw2+JHelJNOWusVQFrR2hg==,82,true
rBgh5o+edLHGIBTz4XFvEg==,Hollis,Sperbeck,rBgh5o+edLHGIBTz4XFvEg==,97,false
mtGYjMKbMUfK2NIECP0UTA==,Leda,Valenzvela,mtGYjMKbMUfK2NIECP0UTA==,50,false
wF9eXzMG32MiK3B4xZ2MmQ==,Nikia,Szerszen,wF9eXzMG32MiK3B4xZ2MmQ==,86,false
mY+qDR4oK3ueTZw2yWOcTw==,Laree,Raschko,mY+qDR4oK3ueTZw2yWOcTw==,8,false
4Fn6VHojhFZVLFmkTkGQiQ==,Olinda,Tadgerson,4Fn6VHojhFZVLFmkTkGQiQ==,97,false
Jyove8ZjknFPGOtSerrJuA==,Alena,Wilmot,Jyove8ZjknFPGOtSerrJuA==,86,false
U927UAaGWOu1n6cGNH4n0w==,Genevieve,Nemzek,U927UAaGWOu1n6cGNH4n0w==,4,true
15ZsUuxU/tn0Ytl8zG9fBg==,Flo,Cima,15ZsUuxU/tn0Ytl8zG9fBg==,8,false
D/viNZfnPKxHWuONciuFOQ==,Chas,Mcdannold,D/viNZfnPKxHWuONciuFOQ==,86,true
sgnt/brqbegnUA/DLOlmMA==,Jason,Shockey,sgnt/brqbegnUA/DLOlmMA==,19,true
opRdHV2x5Sur55n4MrJo5g==,Abraham,Simi,opRdHV2x5Sur55n4MrJo5g==,86,true
cAGbgog+5XR6x1yfOE44zw==,Tambra,Gartley,cAGbgog+5XR6x1yfOE44zw==,86,false
SScmh/uj41T+xYabrdddUQ==,Marine,Elsworth,SScmh/uj41T+xYabrdddUQ==,N/A,false
NOhdz/pptVqoD3q1xrm9Cg==,Almeta,Marie,NOhdz/pptVqoD3q1xrm9Cg==,11,true
9iXD/8FpxFeioGZcyM4wQA==,Natalie,Conejo,9iXD/8FpxFeioGZcyM4wQA==,97,false
ENICp5/NCa9KlzL1InVzSQ==,Chun,Monticello,ENICp5/NCa9KlzL1InVzSQ==,8,true
bA7tMxmzIhLADf8jX0lkKw==,Shawn,Favor,bA7tMxmzIhLADf8jX0lkKw==,18,true
K5QQv+sIniuEt1MN8l+0OA==,Hollis,Spitznogle,K5QQv+sIniuEt1MN8l+0OA==,N/A,true
ocWgMGDCsnudDnTBd8NX6A==,Kendal,Insley,ocWgMGDCsnudDnTBd8NX6A==,93,true
o/qVjP7kAxYPEv7x0pCxAA==,Santa,Haddow,o/qVjP7kAxYPEv7x0pCxAA==,97,false
iCBx3goz8bf8oQXWJUJngg==,Ressie,Leadman,iCBx3goz8bf8oQXWJUJngg==,N/A,true
Ry9nlG0z+tKP512F77NLKA==,Cecelia,Carlow,Ry9nlG0z+tKP512F77NLKA==,N/A,false
kNprXQu1xcQ7SK0DSeAxKA==,Kena,Earls,kNprXQu1xcQ7SK0DSeAxKA==,86,false
8TT6SRaDxd7XVXbscdzr5A==,King,Davanzo,8TT6SRaDxd7XVXbscdzr5A==,N/A,false
6J29H6RPSzNYHtYo88XPRw==,Jessika,Sandell,6J29H6RPSzNYHtYo88XPRw==,97,false
7XtSqjPRZk79N2QzYchoLQ==,Catherina,Mckendry,7XtSqjPRZk79N2QzYchoLQ==,8,false
1Bx4J+C6Bb3ag2CiqBNBgw==,Randy,Nine,1Bx4J+C6Bb3ag2CiqBNBgw==,8,false
eqy4BindA2rgjkWOdCvVHg==,Lavern,Mashiah,eqy4BindA2rgjkWOdCvVHg==,N/A,false
Q3612wo1LfW38/aSuS+kkQ==,Greta,Mahunik,Q3612wo1LfW38/aSuS+kkQ==,93,true
052nl2SBMy+ib1gfegwoRQ==,Kaci,Peele,052nl2SBMy+ib1gfegwoRQ==,34,false
3JE6gGNCdRIYHps0vgkTzA==,Ming,Delbrocco,3JE6gGNCdRIYHps0vgkTzA==,11,true
+YLi4E2/f0PZPW9hDYJy2A==,Bryant,Perciful,+YLi4E2/f0PZPW9hDYJy2A==,97,false
lbDjfcUWfBfZIM8CPVL6vA==,Deon,Salak,lbDjfcUWfBfZIM8CPVL6vA==,50,true
2DHM0tv+bdR5+p2fpIytZQ==,Beth,Mellen,2DHM0tv+bdR5+p2fpIytZQ==,46,true
bGRGryzwE0yugwqdkqoH3g==,Irina,Confair,bGRGryzwE0yugwqdkqoH3g==,50,false
Pc593mup6S9Ehe12K5uQ4w==,Jeanine,Nodarse,Pc593mup6S9Ehe12K5uQ4w==,97,false
U+UBvRAmnu98o5jCgngf6Q==,Nicki,Hilda,U+UBvRAmnu98o5jCgngf6Q==,19,false
EU1B/G7UkM5tLTNCCVSMbg==,Ulrike,Michard,EU1B/G7UkM5tLTNCCVSMbg==,11,true
2IdP6/zSeEyHCqPwFQl1oQ==,Len,Preisner,2IdP6/zSeEyHCqPwFQl1oQ==,11,true
lDuMLpo0vkL8pHDvtsSYTw==,Rosalia,Sabater,lDuMLpo0vkL8pHDvtsSYTw==,97,false
ldk0LIA07fPJV3mkqGPY6A==,Lenore,Seiser,ldk0LIA07fPJV3mkqGPY6A==,8,false
WdT15GNJV/gbuixpjWY4+A==,Angel,Gobble,WdT15GNJV/gbuixpjWY4+A==,48,false
lDkH6bqyWeRB+42ioq0gsw==,Carmon,Abby,lDkH6bqyWeRB+42ioq0gsw==,48,false
JyEIQE6ysdwGhMZq3IihyA==,Kamilah,Tacconi,JyEIQE6ysdwGhMZq3IihyA==,N/A,true
jCrtt2+UM72kecNAFcV5OA==,Shalonda,Weldy,jCrtt2+UM72kecNAFcV5OA==,11,false
iRglYXxfXdg7gvpcvrB/yw==,Wendie,Aysien,iRglYXxfXdg7gvpcvrB/yw==,86,false
NovVAvIiadw09abCGXX+lA==,Milford,Leyrer,NovVAvIiadw09abCGXX+lA==,86,false
qxlvd4LoHaKLsFfUdzRcjA==,Tommy,Makel,qxlvd4LoHaKLsFfUdzRcjA==,48,false
PLf4wLtn5P0KC1iyh+LZnA==,Adelle,Schilawski,PLf4wLtn5P0KC1iyh+LZnA==,N/A,true
jmvF9ydM8P+/B0Oj/+6q0w==,Rashad,Donatello,jmvF9ydM8P+/B0Oj/+6q0w==,37,false
A4jlxR1FlgZJQKwoWp6CgA==,Temika,Mcleon,A4jlxR1FlgZJQKwoWp6CgA==,86,false
G+w+YypF45/nV7NmbapI7A==,Shanita,Julson,G+w+YypF45/nV7NmbapI7A==,11,false
axuKN2UVZebVDcOeOO7kOA==,Deshawn,Whisler,axuKN2UVZebVDcOeOO7kOA==,8,false
xVMZgbnJwzHj/0gdR6dMwA==,Keneth,Fedoriw,xVMZgbnJwzHj/0gdR6dMwA==,11,false
IATaFEdwyOGTtGP2B4CV3w==,Jeanett,Markus,IATaFEdwyOGTtGP2B4CV3w==,78,true
FT0PCNNfjqVu4Exhx8RJ5g==,Betsey,Ratkovich,FT0PCNNfjqVu4Exhx8RJ5g==,8,true
ZuPGqs16QVxw5TGS4VZgJQ==,Jeanene,Mezzenga,ZuPGqs16QVxw5TGS4VZgJQ==,N/A,false
SevfJtRObIpOVFVEfjNEHw==,Loma,Kela,SevfJtRObIpOVFVEfjNEHw==,48,false
6Q4WYuyW9UZT0gzmpK6wkg==,Idalia,Gallow,6Q4WYuyW9UZT0gzmpK6wkg==,50,false
AKarEh2k1EQLrUEeQyqdJg==,Ezequiel,Bassler,AKarEh2k1EQLrUEeQyqdJg==,86,false
sQQeCFoe6clOiEHv1pX2OQ==,Reyna,Vasser,sQQeCFoe6clOiEHv1pX2OQ==,8,true
bjk6RK7srqsYsR9ZiTVHDA==,Maynard,Brisbane,bjk6RK7srqsYsR9ZiTVHDA==,8,true
jebmlfCpNayhyYkKTeVwIg==,Earlene,Beaufort,jebmlfCpNayhyYkKTeVwIg==,50,false
yGs8i8dEFXENyGAGAyi0uw==,Mallie,Paraz,yGs8i8dEFXENyGAGAyi0uw==,39,false
bB20CD43B4QlSjNLCxgjCw==,Pedro,Welcome,bB20CD43B4QlSjNLCxgjCw==,93,true
KA0tKaSIvEgdAslQw6aHxQ==,Corrine,Dicarlo,KA0tKaSIvEgdAslQw6aHxQ==,97,false
WOBntJLGWvU/69i31XE16g==,Lanita,Budziszewski,WOBntJLGWvU/69i31XE16g==,N/A,false
RAP97scROpd9XKcSsLUfWQ==,Pamula,Nekola,RAP97scROpd9XKcSsLUfWQ==,11,false
bsnJmeL+6+79WDy5+hSzrg==,Johnette,Ferraiz,bsnJmeL+6+79WDy5+hSzrg==,50,true
YPuMI8IhYJQIhY0Z+SAewA==,Cleopatra,Goodlett,YPuMI8IhYJQIhY0Z+SAewA==,11,true
LY7LsTej6uriuvuE2Xyv8g==,Ailene,Folks,LY7LsTej6uriuvuE2Xyv8g==,11,false
3QVcjP1xa7RGUawNgO2mXQ==,Alphonso,Mckeel,3QVcjP1xa7RGUawNgO2mXQ==,8,false
jCzraV7MqUlkyHEtZqm/8w==,Cherie,Qureshi,jCzraV7MqUlkyHEtZqm/8w==,N/A,false
goLMUwP9k/nuPb9PddHmuQ==,Florrie,Clinker,goLMUwP9k/nuPb9PddHmuQ==,34,true
tY/weba9iGc8ChbDlfN3WQ==,Marvella,Rinaudo,tY/weba9iGc8ChbDlfN3WQ==,30,true
km/qYaki82c45iAPlFf8QQ==,Mabel,Penwell,km/qYaki82c45iAPlFf8QQ==,86,false
0KwDUYajZAdnrIvv2zz5Ag==,Napoleon,Orgain,0KwDUYajZAdnrIvv2zz5Ag==,50,false
GDd5NLZtu0J1RnXDsk9mjQ==,Long,Huhman,GDd5NLZtu0J1RnXDsk9mjQ==,N/A,false
05pYR3U+ym/atJ3MxoWUlA==,Darcey,Nerbonne,05pYR3U+ym/atJ3MxoWUlA==,8,false
NHmvK085BBNkuD8NyE3eHQ==,Crista,Kazanjian,NHmvK085BBNkuD8NyE3eHQ==,N/A,false
l1Iv3nQgW/UwL+mvDLNyhQ==,Al,Keens,l1Iv3nQgW/UwL+mvDLNyhQ==,29,false
DnnupAMVkBBjvE6t4UjW2w==,Kelvin,Vaupel,DnnupAMVkBBjvE6t4UjW2w==,93,true
7ZTGjiS9WHSmqDwP/nXFJw==,Randy,Ghelfi,7ZTGjiS9WHSmqDwP/nXFJw==,50,true
HbQWSvzZNzxWNCyzOCGy8g==,Kim,Reep,HbQWSvzZNzxWNCyzOCGy8g==,N/A,true
qsEOfOPx2hASLWLhdXEJWQ==,Denita,Lezcano,qsEOfOPx2hASLWLhdXEJWQ==,8,true
ANWJWuX8HGakHG2RkKjsQg==,Sigrid,Lambiase,ANWJWuX8HGakHG2RkKjsQg==,3,false
LPfpDY6DrN0czXrVCBz5Hw==,Arletta,Fellinger,LPfpDY6DrN0czXrVCBz5Hw==,41,false
3lAgkxiDIeByazR4dYRKIg==,Eldon,Kleier,3lAgkxiDIeByazR4dYRKIg==,50,true
hsHCXd5pafp77pN/nTC9kQ==,Margie,Halprin,hsHCXd5pafp77pN/nTC9kQ==,30,false
DN4BXQ9yKElbsBC1dKI5FQ==,Rafael,Chaidez,DN4BXQ9yKElbsBC1dKI5FQ==,97,false
YqnHCWMScoxfWaI8Xg3l7Q==,Migdalia,Griffie,YqnHCWMScoxfWaI8Xg3l7Q==,11,false
gFG32W61xCVLxHJRpTW3Mg==,Kim,Strength,gFG32W61xCVLxHJRpTW3Mg==,11,true
KbYYhXfodigiWm2BXZY3QQ==,Theresia,Haygood,KbYYhXfodigiWm2BXZY3QQ==,8,false
yteVrMjd10HdYriwUoBPng==,Tina,Pichler,yteVrMjd10HdYriwUoBPng==,99,false
9X38y1Pm1HUYAppNpASMFw==,Cherish,Pinion,9X38y1Pm1HUYAppNpASMFw==,97,false
B39XnSq5Z69bAHb5FShorw==,Erwin,Karen,B39XnSq5Z69bAHb5FShorw==,11,false
0kCNIYRownWz3CUS/V1BWA==,Byron,Fetch,0kCNIYRownWz3CUS/V1BWA==,2,false
p1wfLqwob8NR03TuualE9g==,Trudie,Somers,p1wfLqwob8NR03TuualE9g==,8,true
d2+Aww86ey1ktm68qs3c+A==,Crystle,Leese,d2+Aww86ey1ktm68qs3c+A==,N/A,false
qfrN05iB1Lw9OZ1cyNTOVg==,Duncan,Goodall,qfrN05iB1Lw9OZ1cyNTOVg==,48,false
P8IodJXD7QAAxowc1cQ/zA==,Vicenta,Gutherie,P8IodJXD7QAAxowc1cQ/zA==,8,true
HImzlOnu8RBcRb/4H5dKnw==,Duane,Veleta,HImzlOnu8RBcRb/4H5dKnw==,8,false
/gWm7zsgpB7LaLNS867T2g==,Jame,Abusufait,/gWm7zsgpB7LaLNS867T2g==,7,false
WJ6rdCcxMeIvBd1g+IJklA==,Leonora,Macqueen,WJ6rdCcxMeIvBd1g+IJklA==,97,false
18y+8Yk24h97BxbqFpXydQ==,Katharina,Anos,18y+8Yk24h97BxbqFpXydQ==,18,true
dP3WPXsVM4JErAH03/oDDw==,Cherryl,Pichardo,dP3WPXsVM4JErAH03/oDDw==,11,true
n1SZNkz/+1l+czPfF2Bq4g==,Missy,Fisser,n1SZNkz/+1l+czPfF2Bq4g==,93,true
gqQvCaCwLHB1J60GRcO8Vw==,Emory,Bilodeau,gqQvCaCwLHB1J60GRcO8Vw==,39,false
PBsa8Ttlhrp5Z57LL6Ta0A==,Colby,Bonatti,PBsa8Ttlhrp5Z57LL6Ta0A==,50,false
SebBEb2fPUMh6nR+rkz1vQ==,Lorilee,Wolk,SebBEb2fPUMh6nR+rkz1vQ==,8,false
Be4xP1AhGr3Zu56NKMUtcw==,Deadra,Trilling,Be4xP1AhGr3Zu56NKMUtcw==,N/A,true
MZC7xCi7dP3/bZ6tcgw3hA==,Dion,Jaggie,MZC7xCi7dP3/bZ6tcgw3hA==,46,false
gbAlrTl4nV6YfkdvxCJcyA==,Rhea,Begley,gbAlrTl4nV6YfkdvxCJcyA==,8,false
qrXg7lEK2cWqBcn0DZg2wQ==,Floyd,Maxi,qrXg7lEK2cWqBcn0DZg2wQ==,50,false
q3OLj/CA6zvoXqBr2iIUbg==,Frankie,Derose,q3OLj/CA6zvoXqBr2iIUbg==,N/A,true
EqnZu/2dQePuv+oGjwSY8w==,Ossie,Courser,EqnZu/2dQePuv+oGjwSY8w==,79,false
fZ/W87VcLud4UPcoDp9cng==,Ena,Winegarden,fZ/W87VcLud4UPcoDp9cng==,8,false
o6NKAyzlHzzt3AAvQ9c3OQ==,Renetta,Duey,o6NKAyzlHzzt3AAvQ9c3OQ==,8,false
H+0hih1NNe5gIJF/z1Yoaw==,Lillian,Buzzelle,H+0hih1NNe5gIJF/z1Yoaw==,50,true
c+fyktHmQxFpiX2Gw2t9VQ==,Lashay,Kesek,c+fyktHmQxFpiX2Gw2t9VQ==,97,false
U+w7MA/RwQDx8mAw0K8jCg==,Wendie,Burtle,U+w7MA/RwQDx8mAw0K8jCg==,8,true
bLaWL5U03uQSP6l81ZX4Ow==,Terrance,Bowman,bLaWL5U03uQSP6l81ZX4Ow==,8,false
/6JZXuMDEBLHdVcsDmvT1A==,Jane,Caricofe,/6JZXuMDEBLHdVcsDmvT1A==,97,false
NbvINM5RIQKFUvFD2kaGGA==,Kandace,Hays,NbvINM5RIQKFUvFD2kaGGA==,50,false
5VocdqoAMhmeS2Li/DuyQg==,Gilma,Profera,5VocdqoAMhmeS2Li/DuyQg==,94,false
9vgFHyNKGI/vSUwOJ4Vomg==,Shanda,Ahmad,9vgFHyNKGI/vSUwOJ4Vomg==,N/A,false
IHiJmJoNnjPKgUVoSZ0oAw==,Yoshiko,Carine,IHiJmJoNnjPKgUVoSZ0oAw==,20,false
usS3vwxhSYQLqh1Jnm9odA==,Louie,Ko,usS3vwxhSYQLqh1Jnm9odA==,8,true
NeoeBPsTnSINeAy6H65dhQ==,Alane,Dullum,NeoeBPsTnSINeAy6H65dhQ==,N/A,true
ejNgaF1RQacusVFL9nYY5Q==,Claude,Rowsell,ejNgaF1RQacusVFL9nYY5Q==,97,false
Ju8EZ0cmytTWZpOraviV0A==,Sherly,Korb,Ju8EZ0cmytTWZpOraviV0A==,11,false
dU6V14I2rj85ok+rqqJADw==,Andre,Bergsjo,dU6V14I2rj85ok+rqqJADw==,50,true
mZ7Hg/Xs5JPf1Z52z3kAFw==,Vida,Ragin,mZ7Hg/Xs5JPf1Z52z3kAFw==,11,true
W36Jh30JbQYsUMMt9eGpkw==,Joshua,Loewer,W36Jh30JbQYsUMMt9eGpkw==,86,false
oJsVP7ROWjN/Hj2CRktN3w==,Renay,Pyon,oJsVP7ROWjN/Hj2CRktN3w==,16,false
pMXmxBnr7y6TJyi/SjXxog==,Georgiann,Langford,pMXmxBnr7y6TJyi/SjXxog==,N/A,false
mZLaSB9JHCIGwAi4n1COuw==,Sherlene,Coronado,mZLaSB9JHCIGwAi4n1COuw==,N/A,true
8VZlbDT+Ev3CCq6huKI8QA==,Kerry,Borgmann,8VZlbDT+Ev3CCq6huKI8QA==,50,true
uWSlNYOBANTKMujwD6ZTSg==,Marielle,Starkman,uWSlNYOBANTKMujwD6ZTSg==,8,false
KSdjAVoS2hy074PNXWOeaA==,Trey,Kisling,KSdjAVoS2hy074PNXWOeaA==,97,false
BZUmQlsTo0eBvEn9XFDwKg==,Mike,Molacek,BZUmQlsTo0eBvEn9XFDwKg==,97,false
/eu3MVerJnSNQt1LcZP/wA==,Meta,Manzie,/eu3MVerJnSNQt1LcZP/wA==,11,false
HpTM8ta8ThvGFqtj8ci7dw==,Saul,Dickert,HpTM8ta8ThvGFqtj8ci7dw==,7,true
jyBcRWigozshPnNfQSC84Q==,Lino,Nieto,jyBcRWigozshPnNfQSC84Q==,86,true
c3l2cwBQzibaAbyGjdkaCA==,Maryann,Yelder,c3l2cwBQzibaAbyGjdkaCA==,86,false
CfwIlzU9Yc9Hn6BOMMYbBg==,Joyce,Vizuete,CfwIlzU9Yc9Hn6BOMMYbBg==,11,false
vgBYfwUillyU5GoG+7RTAQ==,Gabriele,Kresse,vgBYfwUillyU5GoG+7RTAQ==,N/A,false
ONZWrAQTCvVkjnHkVdY9bw==,Illa,Gilbert,ONZWrAQTCvVkjnHkVdY9bw==,N/A,false
sgO69J/W18Xa3tZkQHASeQ==,Brent,Lasselle,sgO69J/W18Xa3tZkQHASeQ==,8,false
rXY//WNoHhjHwLzFb/+Iww==,Cindie,Bustos,rXY//WNoHhjHwLzFb/+Iww==,39,false
X+9TDeRCr2LKNasL2OsZkg==,Vincenza,Boudrieau,X+9TDeRCr2LKNasL2OsZkg==,11,false
5UGz+DQpVYBfRkMi0ix4Qg==,Gale,Wogan,5UGz+DQpVYBfRkMi0ix4Qg==,97,false
CJ7Hxe5icVP/ZgQn48/jiA==,Mozella,Petrouits,CJ7Hxe5icVP/ZgQn48/jiA==,11,false
1EPPdJnA0YTQHsBPJ67p8A==,Latashia,Selinger,1EPPdJnA0YTQHsBPJ67p8A==,18,false
5h7Y9bZrU2GNe8YfliXntw==,Brittny,Aurrichio,5h7Y9bZrU2GNe8YfliXntw==,97,false
KEgFYcfriUuRL8UjklOz6A==,Charissa,Muetzel,KEgFYcfriUuRL8UjklOz6A==,86,true
7uZkKIdfC8SgHdV9Wdq6jw==,Marlena,Klobucar,7uZkKIdfC8SgHdV9Wdq6jw==,50,false
sWlj8vojbRO++XLQr1pFtg==,Fermin,Calciano,sWlj8vojbRO++XLQr1pFtg==,97,false
28W+y0/dzZXlAG/6kyyZIw==,Dixie,Poirer,28W+y0/dzZXlAG/6kyyZIw==,97,false
5UNclnH4bgQj6kPFMs5y/Q==,Chana,Mcclintick,5UNclnH4bgQj6kPFMs5y/Q==,8,false
1CDXanD1J7Ujka50sfOUCw==,Coral,Dume,1CDXanD1J7Ujka50sfOUCw==,8,true
+AnvGeITijQrpQruAHJU+w==,Carisa,Rubinoff,+AnvGeITijQrpQruAHJU+w==,50,false
GN6kY9aQyXjWQRmkPie/Sg==,Kiyoko,Zigler,GN6kY9aQyXjWQRmkPie/Sg==,11,true
zo1DbbssoMzNEANcpmd0ZQ==,Brandon,Bridgforth,zo1DbbssoMzNEANcpmd0ZQ==,97,false
YAb9jdFmGD3GK7tvEdadCA==,Leola,Ellrod,YAb9jdFmGD3GK7tvEdadCA==,34,false
2Kx/7fmSqmN1ZZtmUsgYog==,Huong,Slack,2Kx/7fmSqmN1ZZtmUsgYog==,11,false
c8zlzA95OuoJDlcRHrCH4Q==,Savannah,Szesterniak,c8zlzA95OuoJDlcRHrCH4Q==,N/A,false
Ks99Fm+syqstV54hVITavw==,Kyung,Fiedorowicz,Ks99Fm+syqstV54hVITavw==,3,false
A+mj8yHHo0JPySJ+0wMqOQ==,Rocio,Kemps,A+mj8yHHo0JPySJ+0wMqOQ==,2,true
kfoGKbpLrXwi4O4DD+fqZg==,Jeanine,Polaco,kfoGKbpLrXwi4O4DD+fqZg==,8,false
Vz64WvDV51YL+W+iEXfZDg==,Ester,Glandon,Vz64WvDV51YL+W+iEXfZDg==,97,false
gdxzS5xx/+oZxTOKqurp8w==,Bobbie,Brians,gdxzS5xx/+oZxTOKqurp8w==,50,true
